Date,Day_of_Week,Food_Category,Weather,Is_Holiday,Is_Weekend,Promotion,Average_Price,Previous_Day_Sales,Customers,Sales
2026-10-17,Saturday,Beverages,Cloudy,0,1,0.0,68.45,189.0,151.0,327.0
2022-02-28,Monday,Burgers,Sunny,0,0,1.0,127.61,393.0,137.0,287.0
2023-09-24,Sunday,Desserts,Sunny,0,1,0.0,98.67,339.0,181.0,387.0
2025-03-27,Thursday,Fries,Rainy,0,0,0.0,80.88,192.0,75.0,137.0
2028-02-09,Wednesday,Breakfast,Rainy,0,0,0.0,125.72,168.0,123.0,231.0
2023-08-16,Wednesday,Burgers,Rainy,0,0,0.0,169.12,340.0,103.0,229.0
2025-07-27,Sunday,Beverages,Rainy,0,1,1.0,99.89,457.0,190.0,542.0
2025-10-19,Sunday,Burgers,Sunny,0,1,1.0,188.05,218.0,204.0,482.0
2029-04-02,Monday,Beverages,Rainy,0,0,1.0,45.91,329.0,126.0,320.0
2029-04-17,Tuesday,McNuggets,Rainy,0,0,0.0,153.61,332.0,124.0,214.0
2030-01-22,Tuesday,McNuggets,Hot,0,0,1.0,158.76,350.0,172.0,427.0
2024-07-28,Sunday,McNuggets,Cloudy,0,1,0.0,149.94,268.0,183.0,315.0
2029-09-23,Sunday,McNuggets,Rainy,0,1,0.0,124.91,451.0,149.0,385.0
2025-06-03,Tuesday,McNuggets,Cold,0,0,1.0,91.59,112.0,171.0,449.0
2024-06-23,Sunday,Beverages,Hot,0,1,0.0,95.45,502.0,179.0,437.0
2029-01-19,Friday,McNuggets,Sunny,0,0,0.0,102.13,254.0,175.0,337.0
2025-07-03,Thursday,Beverages,Cloudy,0,0,0.0,68.67,365.0,134.0,244.0
2028-08-27,Sunday,McNuggets,Rainy,0,1,0.0,105.42,389.0,140.0,327.0
2029-12-23,Sunday,Desserts,Cloudy,0,1,0.0,114.37,428.0,118.0,246.0
2027-11-24,Wednesday,Breakfast,Hot,0,0,1.0,99.1,258.0,133.0,355.0
2028-08-12,Saturday,Desserts,Cloudy,0,1,0.0,71.38,311.0,108.0,267.0
2028-10-30,Monday,Beverages,Cloudy,0,0,0.0,75.03,433.0,138.0,283.0
2025-02-16,Sunday,McNuggets,Sunny,0,1,1.0,163.97,359.0,214.0,421.0
2028-08-06,Sunday,Beverages,Cloudy,0,1,0.0,66.93,388.0,145.0,345.0
2023-12-08,Friday,Fries,Hot,0,0,1.0,55.14,292.0,176.0,315.0
2029-04-28,Saturday,Desserts,Cold,0,1,0.0,52.58,274.0,138.0,325.0
2024-10-19,Saturday,Desserts,Rainy,0,1,1.0,113.65,323.0,182.0,434.0
2024-01-16,Tuesday,Desserts,Sunny,0,0,1.0,98.16,319.0,179.0,328.0
2026-03-27,Friday,Breakfast,Sunny,0,0,1.0,136.72,312.0,164.0,295.0
2029-08-18,Saturday,Desserts,Sunny,0,1,0.0,110.91,198.0,171.0,287.0
2028-01-31,Monday,Beverages,Cloudy,0,0,0.0,67.08,396.0,166.0,394.0
2023-05-29,Monday,Desserts,Hot,0,0,1.0,98.88,454.0,171.0,371.0
2022-03-23,Wednesday,McNuggets,Cold,0,0,1.0,127.59,188.0,149.0,335.0
2029-05-18,Friday,Desserts,,0,0,0.0,68.28,323.0,139.0,267.0
2025-08-01,Friday,Fries,Hot,1,0,1.0,104.95,149.0,212.0,510.0
2028-11-30,Thursday,Fries,Sunny,0,0,0.0,96.61,144.0,98.0,146.0
2024-07-03,Wednesday,Beverages,Cold,0,0,0.0,69.83,275.0,102.0,
2025-11-05,Wednesday,McNuggets,Cold,0,0,0.0,167.84,118.0,124.0,237.0
2026-07-06,Monday,Breakfast,Sunny,0,0,0.0,129.34,422.0,104.0,242.0
2029-08-25,Saturday,Fries,Cold,1,1,1.0,65.06,365.0,268.0,555.0
2025-01-13,Monday,McNuggets,Cold,0,0,1.0,115.57,360.0,152.0,304.0
2022-05-31,Tuesday,Desserts,Rainy,0,0,0.0,88.04,372.0,101.0,192.0
2029-07-22,Sunday,Burgers,Cloudy,0,1,0.0,150.74,281.0,168.0,391.0
2024-02-14,Wednesday,Breakfast,Rainy,0,0,0.0,125.57,319.0,76.0,226.0
2022-11-26,Saturday,Fries,Rainy,0,1,0.0,99.53,263.0,157.0,350.0
2022-01-07,Friday,Burgers,Cold,0,0,0.0,134.09,438.0,144.0,204.0
2024-08-01,Thursday,Breakfast,Cloudy,1,0,0.0,,293.0,116.0,292.0
2024-04-02,Tuesday,Fries,Hot,0,0,1.0,92.32,294.0,153.0,376.0
2024-01-05,Friday,Fries,Sunny,0,0,0.0,96.04,405.0,100.0,201.0
2024-06-28,Friday,Fries,Cloudy,0,0,0.0,56.67,381.0,105.0,204.0
2023-04-14,Friday,Fries,Hot,0,0,1.0,83.17,218.0,148.0,385.0
2022-07-01,Friday,Burgers,Sunny,0,0,0.0,142.63,284.0,126.0,216.0
2022-06-14,Tuesday,Burgers,Sunny,0,0,0.0,186.8,279.0,156.0,287.0
2026-03-04,Wednesday,Burgers,Rainy,0,0,1.0,144.58,225.0,164.0,364.0
2023-03-28,Tuesday,Beverages,Rainy,0,0,1.0,79.44,170.0,154.0,341.0
2023-05-06,Saturday,Beverages,Sunny,0,1,0.0,72.57,382.0,204.0,395.0
2024-03-24,Sunday,Desserts,Rainy,0,1,1.0,104.41,333.0,182.0,405.0
2025-02-17,Monday,Beverages,Hot,0,0,0.0,66.87,429.0,144.0,251.0
2025-08-04,Monday,Desserts,Cold,0,0,0.0,69.69,569.0,134.0,226.0
2028-03-20,Monday,Burgers,Sunny,0,0,0.0,121.99,341.0,132.0,300.0
2025-01-16,Thursday,Fries,Cloudy,0,0,1.0,56.97,387.0,157.0,369.0
2030-03-10,Sunday,Burgers,Sunny,0,1,0.0,118.04,239.0,162.0,336.0
2027-08-05,Thursday,Beverages,Sunny,0,0,0.0,95.84,340.0,156.0,244.0
2025-12-12,Friday,Burgers,Hot,0,0,0.0,170.76,248.0,149.0,279.0
2027-05-07,Friday,McNuggets,Cloudy,0,0,0.0,107.87,219.0,133.0,211.0
2024-10-03,Thursday,McNuggets,Cloudy,0,0,0.0,92.57,402.0,118.0,280.0
2026-06-16,Tuesday,Beverages,Cloudy,0,0,0.0,73.89,417.0,156.0,344.0
2026-06-21,Sunday,McNuggets,Hot,0,1,0.0,107.59,358.0,192.0,479.0
2024-12-10,Tuesday,Desserts,Rainy,0,0,0.0,118.81,220.0,88.0,163.0
2023-08-02,Wednesday,Beverages,Hot,0,0,0.0,47.8,285.0,150.0,367.0
2028-04-25,Tuesday,Burgers,Cloudy,0,0,0.0,186.34,357.0,140.0,240.0
2028-07-01,Saturday,Beverages,Hot,0,1,1.0,68.82,230.0,227.0,542.0
2028-04-10,Monday,Fries,Sunny,0,0,0.0,72.49,491.0,121.0,281.0
2028-05-19,Friday,Fries,Sunny,0,0,1.0,100.87,249.0,132.0,295.0
2022-11-24,Thursday,McNuggets,Cloudy,0,0,0.0,106.64,415.0,133.0,314.0
2026-11-26,Thursday,Burgers,Sunny,0,0,0.0,172.93,270.0,132.0,265.0
2023-03-19,Sunday,Fries,Sunny,0,1,1.0,68.06,263.0,198.0,481.0
2027-02-02,Tuesday,Breakfast,Cold,0,0,0.0,126.98,172.0,93.0,191.0
2029-03-29,Thursday,Burgers,Rainy,0,0,0.0,131.56,261.0,142.0,246.0
2027-08-09,Monday,Burgers,Cloudy,0,0,1.0,113.22,331.0,171.0,430.0
2024-04-12,Friday,Burgers,Hot,0,0,0.0,123.01,,142.0,278.0
2028-07-30,Sunday,Beverages,Cold,0,1,0.0,93.47,428.0,145.0,299.0
2027-11-01,Monday,Burgers,Rainy,0,0,1.0,172.05,373.0,152.0,309.0
2025-11-15,Saturday,Beverages,Cloudy,0,1,0.0,96.59,339.0,166.0,398.0
2025-04-16,Wednesday,Burgers,Sunny,0,0,0.0,123.77,191.0,108.0,229.0
2028-05-31,Wednesday,Burgers,Sunny,0,0,0.0,140.65,241.0,162.0,319.0
2026-02-08,Sunday,Desserts,Cloudy,0,1,0.0,52.45,315.0,166.0,411.0
2027-05-05,Wednesday,Burgers,Cloudy,0,0,1.0,123.72,287.0,163.0,423.0
2022-03-28,Monday,McNuggets,Cloudy,0,0,1.0,121.92,284.0,145.0,390.0
2025-11-04,Tuesday,Breakfast,Cloudy,0,0,0.0,83.7,299.0,89.0,133.0
2030-02-08,Friday,Burgers,Cloudy,0,0,0.0,187.42,294.0,137.0,238.0
2028-06-09,Friday,Desserts,Cold,0,0,0.0,50.31,355.0,97.0,187.0
2026-01-21,Wednesday,Burgers,Cloudy,0,0,0.0,165.57,136.0,135.0,291.0
2024-02-17,Saturday,McNuggets,Rainy,0,1,0.0,169.61,421.0,131.0,244.0
2024-03-10,Sunday,Desserts,Rainy,0,1,0.0,115.12,311.0,151.0,365.0
2026-07-25,Saturday,Burgers,Sunny,0,1,0.0,110.27,153.0,193.0,334.0
2027-03-10,Wednesday,Beverages,Cloudy,0,0,0.0,78.67,239.0,123.0,290.0
2022-02-24,Thursday,FRIES ,Rainy,0,0,1.0,136.04,240.0,151.0,358.0
2028-07-18,Tuesday,Fries,Sunny,0,0,0.0,55.6,177.0,137.0,283.0
2025-07-11,Friday,Fries,Rainy,0,0,0.0,60.43,267.0,77.0,137.0
2027-04-05,Monday,McNuggets,Cold,0,0,0.0,147.34,299.0,122.0,264.0
2026-07-26,Sunday,Desserts,Hot,0,1,0.0,67.17,316.0,172.0,308.0
2029-03-03,Saturday,Breakfast,Rainy,0,1,0.0,134.25,296.0,136.0,247.0
2027-12-22,Wednesday,Burgers,Hot,0,0,0.0,182.44,286.0,147.0,322.0
2026-08-29,Saturday,Beverages,Sunny,0,1,1.0,69.37,304.0,165.0,429.0
2025-05-30,Friday,McNuggets,Cold,0,0,0.0,167.36,119.0,157.0,217.0
2022-04-24,Sunday,Breakfast,Sunny,0,1,0.0,102.27,363.0,145.0,251.0
2029-10-11,Thursday,Fries,Cloudy,0,0,0.0,55.68,117.0,138.0,334.0
2024-09-14,Saturday,Beverages,Cloudy,0,1,0.0,61.14,300.0,151.0,373.0
2023-05-17,Wednesday,Beverages,Hot,0,0,0.0,85.48,242.0,118.0,292.0
2027-12-20,Monday,Beverages,Cold,0,0,0.0,46.69,365.0,114.0,276.0
2024-10-06,Sunday,Beverages,Sunny,0,1,0.0,86.77,223.0,150.0,311.0
2025-04-13,Sunday,Breakfast,Cloudy,0,1,1.0,84.1,457.0,176.0,333.0
2025-10-26,Sunday,Fries,Cold,1,1,0.0,57.82,503.0,196.0,478.0
2023-08-13,Sunday,Burgers,Sunny,0,1,1.0,173.28,301.0,211.0,502.0
2024-02-08,Thursday,Fries,Sunny,0,0,1.0,109.23,246.0,189.0,409.0
2022-01-18,Tuesday,Beverages,Cloudy,0,0,0.0,89.71,227.0,126.0,231.0
2024-11-08,Friday,Fries,Cloudy,0,0,0.0,67.37,222.0,105.0,294.0
2025-12-18,Thursday,Breakfast,Hot,0,0,0.0,117.4,236.0,103.0,176.0
2028-11-08,Wednesday,Desserts,Cloudy,0,0,1.0,73.86,218.0,146.0,367.0
2022-10-13,Thursday,Burgers,Sunny,0,0,0.0,168.58,254.0,129.0,180.0
2029-04-25,Wednesday,Fries,Sunny,0,0,0.0,62.95,379.0,117.0,209.0
2023-03-05,Sunday,Fries,Hot,0,1,0.0,78.78,471.0,161.0,376.0
2025-08-21,Thursday,McNuggets,Sunny,0,0,0.0,129.31,289.0,109.0,183.0
2027-07-06,Tuesday,Desserts,Cloudy,0,0,0.0,117.22,,172.0,362.0
2023-11-01,Wednesday,Fries,Cloudy,0,0,0.0,98.05,309.0,109.0,188.0
2022-02-01,Tuesday,Burgers,Cloudy,0,0,0.0,166.82,241.0,138.0,272.0
2025-09-03,Wednesday,Beverages,Sunny,0,0,0.0,76.11,402.0,141.0,255.0
2023-12-24,Sunday,Burgers,Cold,0,1,1.0,167.13,397.0,190.0,454.0
2024-08-09,Friday,McNuggets,Hot,0,0,0.0,143.82,442.0,133.0,285.0
2027-03-30,Tuesday,Beverages,Sunny,0,0,0.0,92.25,329.0,125.0,291.0
2028-05-10,Wednesday,burgers,Sunny,0,0,0.0,-20.0,190.0,139.0,273.0
2022-08-03,Wednesday,McNuggets,Sunny,0,0,1.0,91.88,180.0,171.0,453.0
2024-09-16,Monday,Breakfast,Hot,0,0,0.0,127.11,294.0,100.0,137.0
2025-03-10,Monday,Burgers,Rainy,0,0,1.0,183.24,330.0,167.0,338.0
2029-09-27,Thursday,McNuggets,Rainy,0,0,0.0,117.18,262.0,116.0,187.0
2027-08-20,Friday,Beverages,Sunny,0,0,0.0,96.54,300.0,152.0,328.0
2022-11-23,Wednesday,Beverages,Hot,0,0,1.0,86.53,137.0,192.0,407.0
2023-07-15,Saturday,McNuggets,Cloudy,0,1,0.0,156.62,504.0,137.0,274.0
2025-10-15,Wednesday,Fries,Rainy,1,0,0.0,102.41,382.0,127.0,299.0
2026-09-21,Monday,McNuggets,Sunny,0,0,1.0,145.5,577.0,178.0,439.0
2024-12-22,Sunday,McNuggets,Sunny,0,1,0.0,147.29,290.0,133.0,231.0
2028-06-17,Saturday,Burgers,Cloudy,0,1,0.0,157.18,250.0,145.0,348.0
2022-12-08,Thursday,Beverages,Rainy,0,0,0.0,74.78,262.0,96.0,175.0
2026-07-12,Sunday,Fries,Hot,0,1,1.0,86.3,338.0,168.0,393.0
2022-05-28,Saturday,Beverages,Rainy,0,1,0.0,67.39,305.0,142.0,377.0
2028-06-25,Sunday,Beverages,Cloudy,0,1,1.0,98.98,296.0,217.0,531.0
2028-09-07,Thursday,Beverages,Sunny,0,0,0.0,74.98,279.0,128.0,265.0
2025-01-12,Sunday,Breakfast,Sunny,0,1,0.0,105.83,340.0,168.0,370.0
2024-04-28,Sunday,Beverages,Rainy,0,1,0.0,77.51,287.0,182.0,398.0
2024-08-24,Saturday,McNuggets,Cloudy,0,1,1.0,147.24,291.0,218.0,436.0
2024-12-08,Sunday,Burgers,Rainy,0,1,0.0,160.85,318.0,157.0,276.0
2028-10-29,Sunday,Fries,Sunny,0,1,1.0,98.28,418.0,201.0,404.0
2027-03-21,Sunday,Burgers,Sunny,0,1,1.0,142.94,245.0,226.0,554.0
2022-06-05,Sunday,Fries,Rainy,0,1,0.0,61.94,192.0,146.0,325.0
2023-10-28,Saturday,Burgers,Cloudy,0,1,1.0,169.57,407.0,218.0,557.0
2023-10-24,Tuesday,Desserts,Cloudy,0,0,0.0,67.85,129.0,115.0,241.0
2024-09-29,Sunday,Desserts,Hot,0,1,1.0,62.33,465.0,179.0,383.0
2028-06-27,Tuesday,McNuggets,Sunny,0,0,0.0,163.74,272.0,106.0,247.0
2028-12-22,Friday,Beverages,Sunny,0,0,0.0,96.98,334.0,116.0,283.0
2022-06-26,Sunday,McNuggets,Rainy,0,1,0.0,108.55,448.0,130.0,305.0
2029-05-11,Friday,Beverages,Cold,0,0,0.0,85.11,265.0,138.0,318.0
2027-02-23,Tuesday,Beverages,Hot,0,0,0.0,96.27,229.0,141.0,343.0
2026-03-05,Thursday,Beverages,Hot,0,0,0.0,67.7,390.0,149.0,263.0
2029-10-22,Monday,Fries,Cold,0,0,0.0,103.91,531.0,117.0,200.0
2025-04-18,Friday,Fries,Cold,0,0,0.0,72.68,230.0,136.0,213.0
2027-06-14,Monday,Breakfast,Cold,0,0,0.0,116.24,434.0,85.0,173.0
2022-01-25,Tuesday,Beverages,Sunny,1,0,0.0,73.47,285.0,166.0,421.0
2029-10-15,Monday,McNuggets,Hot,1,0,0.0,168.56,472.0,155.0,276.0
2027-08-17,Tuesday,Breakfast,Cloudy,0,0,1.0,139.17,278.0,165.0,361.0
2027-10-06,Wednesday,Breakfast,Cloudy,0,0,1.0,121.39,279.0,153.0,279.0
2029-05-23,Wednesday,Breakfast,Sunny,0,0,0.0,76.29,173.0,103.0,172.0
2024-05-25,Saturday,Burgers,Cloudy,0,1,0.0,117.11,388.0,177.0,446.0
2029-06-21,Thursday,Fries,Sunny,0,0,0.0,61.99,196.0,123.0,215.0
2024-07-27,Saturday,Burgers,Sunny,0,1,0.0,179.96,388.0,128.0,274.0
2029-06-23,Saturday,Breakfast,Hot,0,1,0.0,119.71,198.0,143.0,320.0
2026-04-02,Thursday,Breakfast,Sunny,0,0,0.0,110.3,272.0,128.0,179.0
2022-12-13,Tuesday,McNuggets,Sunny,0,0,0.0,150.19,238.0,129.0,249.0
2028-12-13,Wednesday,Breakfast,Cloudy,0,0,0.0,111.59,376.0,94.0,233.0
2029-08-05,Sunday,Beverages,Rainy,0,1,0.0,57.17,257.0,172.0,443.0
2025-05-18,Sunday,Burgers,Cold,0,1,0.0,147.9,367.0,145.0,292.0
2027-04-11,Sunday,McNuggets,Cloudy,0,1,1.0,156.76,405.0,214.0,429.0
2023-01-21,Saturday,Breakfast,Hot,0,1,0.0,131.36,237.0,166.0,325.0
2027-01-04,Monday,Fries,Cloudy,0,0,0.0,83.83,307.0,112.0,222.0
2027-12-29,Wednesday,Breakfast,Cold,0,0,0.0,89.84,352.0,,187.0
2028-12-14,Thursday,Breakfast,Cloudy,0,0,1.0,119.57,245.0,119.0,250.0
2028-02-02,Wednesday,Fries,Cloudy,0,0,1.0,105.33,205.0,146.0,367.0
2022-09-01,Thursday,Fries,Rainy,0,0,1.0,93.72,146.0,131.0,333.0
2027-10-15,Friday,Desserts,Rainy,1,0,0.0,80.35,436.0,126.0,326.0
2027-01-01,Friday,Burgers,Rainy,1,0,1.0,112.05,378.0,196.0,461.0
2024-07-25,Thursday,Burgers,Cloudy,0,0,0.0,147.82,223.0,166.0,343.0
2026-08-17,Monday,Breakfast,Cold,0,0,1.0,87.03,302.0,163.0,456.0
2030-02-28,Thursday,Beverages,Rainy,0,0,1.0,52.8,236.0,126.0,364.0
2022-11-09,Wednesday,Burgers,Rainy,0,0,0.0,166.67,228.0,121.0,252.0
2025-12-30,Tuesday,McNuggets,Cloudy,0,0,0.0,131.92,219.0,132.0,260.0
2030-02-07,Thursday,Breakfast,Hot,0,0,1.0,133.97,250.0,139.0,310.0
2025-08-25,Monday,Fries,Cloudy,1,0,1.0,59.9,514.0,216.0,453.0
2027-04-19,Monday,McNuggets,Cloudy,0,0,0.0,124.65,384.0,141.0,261.0
2024-07-24,Wednesday,Fries,Cloudy,0,0,0.0,60.97,271.0,111.0,227.0
2023-07-21,Friday,Fries,Rainy,0,0,0.0,89.15,299.0,90.0,175.0
2027-01-29,Friday,Desserts,Rainy,0,0,,69.64,180.0,94.0,205.0
2028-09-22,Friday,Beverages,Cloudy,0,0,0.0,68.3,285.0,116.0,160.0
2026-07-04,Saturday,Breakfast,Hot,0,1,0.0,75.19,237.0,148.0,376.0
2030-02-04,Monday,McNuggets,Cloudy,0,0,0.0,144.28,,111.0,246.0
2026-11-28,Saturday,Beverages,Sunny,0,1,0.0,90.06,166.0,191.0,461.0
2025-12-01,Monday,Beverages,Rainy,1,0,0.0,,261.0,132.0,355.0
2028-06-07,Wednesday,Burgers,Rainy,0,0,0.0,179.01,234.0,119.0,206.0
2024-10-10,Thursday,Burgers,Sunny,0,0,0.0,-20.0,187.0,125.0,360.0
2027-04-13,Tuesday,McNuggets,Hot,0,0,1.0,136.17,329.0,184.0,376.0
2028-03-25,Saturday,McNuggets,Sunny,0,1,1.0,114.0,221.0,232.0,566.0
2022-05-07,Saturday,Breakfast,Rainy,0,1,0.0,99.11,417.0,104.0,250.0
2027-10-20,Wednesday,Burgers,Hot,0,0,0.0,170.3,201.0,158.0,231.0
2025-09-09,Tuesday,Fries,Rainy,0,0,0.0,106.01,315.0,125.0,208.0
2022-12-22,Thursday,McNuggets,Sunny,0,0,1.0,153.05,479.0,191.0,482.0
2024-04-07,Sunday,Fries,Cloudy,0,1,0.0,84.51,290.0,174.0,415.0
2026-06-28,Sunday,Desserts,Hot,0,1,0.0,68.59,372.0,161.0,391.0
2024-09-11,Wednesday,McNuggets,Hot,0,0,1.0,159.63,356.0,148.0,415.0
2022-12-29,Thursday,Beverages,Rainy,0,0,0.0,68.06,305.0,111.0,257.0
2022-12-12,Monday,McNuggets,Rainy,0,0,0.0,169.87,343.0,118.0,242.0
2029-06-17,Sunday,Fries,Sunny,0,1,1.0,86.32,308.0,164.0,363.0
2029-01-17,Wednesday,Beverages,Rainy,0,0,0.0,60.77,304.0,122.0,244.0
2023-12-13,Wednesday,McNuggets,Rainy,0,0,0.0,158.77,255.0,109.0,177.0
2029-12-31,Monday,McNuggets,Cold,0,0,0.0,108.48,423.0,101.0,199.0
2022-01-11,Tuesday,Burgers,Cloudy,0,0,1.0,132.93,250.0,173.0,416.0
2028-10-23,Monday,Desserts,Rainy,0,0,0.0,78.06,294.0,128.0,244.0
2027-01-09,Saturday,Breakfast,Cloudy,0,1,0.0,105.47,282.0,129.0,263.0
2024-03-04,Monday,McNuggets,Hot,0,0,0.0,111.16,448.0,124.0,261.0
2029-08-30,Thursday,Desserts,Cold,0,0,0.0,59.28,199.0,122.0,237.0
2022-04-05,Tuesday,Breakfast,Sunny,0,0,0.0,105.93,271.0,120.0,207.0
2022-05-10,Tuesday,Beverages,Hot,0,0,0.0,97.28,401.0,110.0,243.0
2030-01-18,Friday,Burgers,Sunny,0,0,0.0,148.75,261.0,178.0,429.0
2027-03-16,Tuesday,Beverages,Sunny,0,0,0.0,73.29,319.0,161.0,314.0
2028-08-20,Sunday,Beverages,Cloudy,0,1,0.0,74.15,289.0,136.0,301.0
2027-04-17,Saturday,Beverages,Cold,0,1,0.0,56.49,383.0,151.0,373.0
2028-04-14,Friday,Burgers,Sunny,0,0,1.0,110.9,429.0,125.0,349.0
2027-02-09,Tuesday,Desserts,Rainy,0,0,1.0,117.87,246.0,147.0,388.0
2026-07-17,Friday,Fries,Sunny,0,0,0.0,79.54,194.0,108.0,219.0
2023-06-01,Thursday,Fries,Sunny,0,0,1.0,80.82,223.0,166.0,305.0
2027-02-01,Monday,Beverages,Cold,0,0,0.0,52.39,331.0,100.0,179.0
2025-07-01,Tuesday,Desserts,Cloudy,0,0,0.0,108.11,194.0,93.0,155.0
2024-08-08,Thursday,McNuggets,Sunny,0,0,1.0,130.99,325.0,195.0,447.0
2025-01-25,Saturday,Desserts,,1,1,1.0,51.44,249.0,201.0,526.0
2023-02-24,Friday,Breakfast,Sunny,0,0,0.0,106.22,472.0,86.0,108.0
2024-07-11,Thursday,Desserts,Hot,0,0,0.0,92.35,278.0,123.0,267.0
2028-02-05,Saturday,Fries,Rainy,0,1,0.0,93.64,248.0,118.0,284.0
2023-04-23,Sunday,Beverages,Cloudy,0,1,0.0,93.41,417.0,173.0,373.0
2027-07-29,Thursday,Fries,Cloudy,0,0,0.0,106.99,318.0,98.0,187.0
2028-01-14,Friday,Breakfast,Cold,0,0,0.0,133.12,215.0,121.0,242.0
2026-08-20,Thursday,Fries,Cloudy,0,0,0.0,107.53,388.0,139.0,280.0
2028-12-02,Saturday,Desserts,Sunny,0,1,1.0,108.68,364.0,235.0,513.0
2026-01-11,Sunday,Breakfast,Cold,0,1,0.0,129.71,559.0,125.0,291.0
2025-04-17,Thursday,Burgers,Sunny,0,0,0.0,134.43,236.0,123.0,215.0
2026-07-28,Tuesday,Breakfast,Rainy,0,0,0.0,76.94,323.0,89.0,158.0
2029-09-09,Sunday, fries,Rainy,0,1,0.0,46.66,513.0,113.0,300.0
2027-05-25,Tuesday,Burgers,Cloudy,0,0,1.0,141.26,400.0,171.0,354.0
2024-03-31,Sunday,Breakfast,Cloudy,0,1,0.0,114.55,429.0,173.0,350.0
2027-06-21,Monday,Burgers,Cloudy,0,0,0.0,165.89,268.0,103.0,236.0
2029-12-12,Wednesday,Burgers,SUNNY,0,0,1.0,164.49,251.0,197.0,498.0
2025-06-02,Monday,Desserts,Rainy,0,0,0.0,118.89,467.0,88.0,147.0
2029-11-11,Sunday,Desserts,Sunny,0,1,0.0,77.86,366.0,146.0,327.0
2029-03-31,Saturday,Desserts,Sunny,0,1,0.0,74.67,248.0,166.0,281.0
2024-11-12,Tuesday,Fries,Cloudy,0,0,1.0,67.77,325.0,182.0,399.0
2027-03-04,Thursday,McNuggets,Sunny,0,0,0.0,155.54,204.0,130.0,212.0
2023-09-08,Friday,Desserts,Sunny,0,0,1.0,110.22,185.0,168.0,362.0
2025-08-11,Monday,Burgers,CLOUDY,0,0,0.0,166.45,393.0,155.0,276.0
2029-12-28,Friday,Beverages,Sunny,0,0,0.0,58.46,319.0,138.0,335.0
2029-01-15,Monday,Desserts,Sunny,1,0,0.0,81.06,,167.0,310.0
2026-11-08,Sunday,Desserts,Sunny,0,1,0.0,80.36,262.0,168.0,380.0
2030-03-06,Wednesday,Burgers,Rainy,0,0,0.0,132.05,243.0,122.0,223.0
2022-05-12,Thursday,Fries,Hot,0,0,1.0,96.04,253.0,172.0,364.0
2022-03-19,Saturday,Burgers,Sunny,0,1,0.0,171.06,192.0,170.0,273.0
2027-08-15,Sunday,Burgers,Sunny,1,1,1.0,162.37,433.0,277.0,749.0
2023-12-26,Tuesday,McNuggets,Cloudy,1,0,0.0,101.06,335.0,153.0,279.0
2025-08-07,Thursday,Beverages,Cold,0,0,0.0,84.01,257.0,66.0,160.0
2027-01-26,Tuesday,Breakfast,Cloudy,1,0,0.0,96.25,283.0,92.0,224.0
2022-09-03,Saturday,Desserts,Sunny,0,1,0.0,114.04,347.0,164.0,290.0
2028-11-21,Tuesday,Burgers,Hot,0,0,1.0,140.05,251.0,189.0,388.0
2025-10-04,Saturday,Breakfast,Sunny,0,1,0.0,105.23,386.0,123.0,228.0
2027-01-30,Saturday,Fries,Sunny,0,1,0.0,85.62,203.0,138.0,348.0
2025-08-12,Tuesday,Burgers,Cloudy,0,0,1.0,125.26,266.0,203.0,493.0
2029-12-18,Tuesday,Fries,Sunny,0,0,0.0,78.64,255.0,151.0,355.0
2029-08-13,Monday,Breakfast,Cloudy,0,0,1.0,109.31,221.0,144.0,329.0
2023-01-11,Wednesday,Fries,Hot,0,0,0.0,68.57,244.0,114.0,289.0
2027-03-24,Wednesday,Fries,Hot,0,0,0.0,101.32,453.0,149.0,293.0
2022-11-30,Wednesday,Burgers,Sunny,0,0,0.0,167.32,241.0,142.0,306.0
2028-03-29,Wednesday,Burgers,Cloudy,0,0,0.0,170.91,224.0,177.0,409.0
2028-05-18,Thursday,Burgers,Cloudy,0,0,0.0,112.21,378.0,122.0,246.0
2026-05-24,Sunday,Burgers,Hot,0,1,0.0,142.3,483.0,160.0,340.0
2025-01-23,Thursday,Fries,Sunny,0,0,0.0,60.18,258.0,90.0,151.0
2029-11-02,Friday,Desserts,Sunny,0,0,1.0,106.64,368.0,153.0,374.0
2027-04-28,Wednesday,McNuggets,Cloudy,0,0,0.0,115.6,265.0,114.0,272.0
2028-04-08,Saturday,Burgers,Rainy,0,1,0.0,166.57,258.0,151.0,316.0
2028-12-27,Wednesday,Breakfast,Cold,0,0,0.0,126.86,387.0,95.0,174.0
2025-09-04,Thursday,Desserts,Hot,0,0,0.0,59.94,250.0,135.0,293.0
2022-11-17,Thursday,Beverages,Cloudy,0,0,0.0,56.53,295.0,102.0,230.0
2026-06-08,Monday,Breakfast,Hot,0,0,0.0,82.1,462.0,81.0,178.0
2028-10-12,Thursday,Burgers,Cloudy,0,0,0.0,158.79,274.0,122.0,215.0
2027-08-23,Monday,Burgers,Cold,0,0,0.0,170.4,408.0,113.0,219.0
2026-08-01,Saturday,Breakfast,Sunny,1,1,0.0,82.71,332.0,187.0,442.0
2027-04-27,Tuesday,Breakfast,Hot,0,0,1.0,91.77,153.0,137.0,287.0
2022-09-18,Sunday,McNuggets,Sunny,0,1,0.0,126.3,337.0,143.0,342.0
2028-07-10,Monday,Desserts,Sunny,0,0,0.0,92.36,221.0,92.0,147.0
